Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,4.40000009536743,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Seychelles,SYC,Net migration,SM.POP.NETM,..,-2201,..,..,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,405.128401768805,561.898423858481,587.516261102807,505.204511182641,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3,3.09999990463257,2.5,2.70000004768372,2.79999995231628
Sierra Leone,SLE,Net migration,SM.POP.NETM,..,-21000,..,..,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,46569.6795060716,54431.1619899752,53629.7374603324,52962.4915685915,..
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.09999990463257,3.70000004768372,3.79999995231628,4.09999990463257,..
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.09999990463257,2.79999995231628,1.70000004768372,1.79999995231628,2.09999990463257
Singapore,SGP,Net migration,SM.POP.NETM,..,337932,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,..,..,..,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16600.6135880385,17274.6423040509,16132.8603100425,16529.5409667954,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.3999996185303,14,11.5,9.69999980926514,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.3999996185303,14,11.5,9.69999980926514,9
Slovak Republic,SVK,Net migration,SM.POP.NETM,..,11346,..,..,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23437.4720211387,22532.4356384588,20873.1611094925,21650.2127554094,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.19999980926514,8.80000019073486,9,8,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.19999980926514,8.80000019073486,9,8,7.5
Slovenia,SVN,Net migration,SM.POP.NETM,..,16571,..,..,..
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,10944.1244076178,13344.784320622,11504.323416943,11047.5845333971,..
Small states,SST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.1602662176111,11.9263346221096,11.6530351330905,11.8994308349765,11.9046502428517
Small states,SST,Net migration,SM.POP.NETM,..,552480,..,..,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1272.44802510598,1858.68986797649,1922.04138818612,2005.48364332796,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,30.8999996185303,31,31.2999992370605,31.3999996185303,31.3999996185303
Solomon Islands,SLB,Net migration,SM.POP.NETM,..,-11868,..,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,426.009853661841,434.208809668616,..
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.09999990463257,6.19999980926514,6.19999980926514,6.09999990463257,6
Somalia,SOM,Net migration,SM.POP.NETM,..,-226869,..,..,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7275.38211193642,7478.22569882149,5744.32415652725,5274.54600788616,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,24.7000007629395,24.7000007629395,25.2000007629395,26.6000003814697,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.7000007629395,24.7000007629395,25.2000007629395,26.7000007629395,27.2999992370605
South Africa,ZAF,Net migration,SM.POP.NETM,..,806500,..,..,..
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1252.22796216115,1370.56478964644,1538.35114956696,1637.88133775231,..
South Asia,SAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.23795552691235,2.71970354910873,..,..,..
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.91597408458471,4.02436789716395,3.88674452541832,3.88513710209322,3.94954524901214
South Asia,SAS,Net migration,SM.POP.NETM,..,-6663834,..,..,..
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1252.22796216115,1370.56478964644,1538.35114956696,1637.88133775231,..
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.23795552691235,2.71970354910873,..,..,..
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.91597408458471,4.02436789716395,3.88674452541832,3.88513710209322,3.94954524901214
South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,..,-6663834,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1562.23934569833,958.455008128114,758.720578206203,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
South Sudan,SSD,Net migration,SM.POP.NETM,..,425000,..,..,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30736.6278530812,28563.8590381915,25789.5195481476,26616.4881048468,..
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.8999996185303,24.7999992370605,22.1000003814697,19.6000003814697,..
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.8999996185303,24.7999992370605,22.1000003814697,19.6000003814697,17.3999996185303
Spain,ESP,Net migration,SM.POP.NETM,..,-570000,..,..,..
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2808.43418467515,3350.59437443851,3891.65945065356,3909.98906590226,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.90000009536743,3.90000009536743,4.69999980926514,4.40000009536743,..
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.90000009536743,4,4.69999980926514,4.40000009536743,4.59999990463257
Sri Lanka,LKA,Net migration,SM.POP.NETM,..,-484772,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,13704.2544536956,13965.558111971,16178.1886930199,16596.8263898601,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,..,..,..,..,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8007.69648429285,8218.05321207615,9306.35886837708,9364.82152461143,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,20.6000003814697,19.1000003814697,24.1000003814697,21.2999992370605,..
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.6000003814697,19.1000003814697,24.1000003814697,23.1000003814697,22.2999992370605
St. Lucia,LCA,Net migration,SM.POP.NETM,..,40,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
St. Martin (French part),MAF,Net migration,SM.POP.NETM,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6231.77023247462,6338.11778081316,6899.69170824472,7006.59619553156,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.1000003814697,18.2999992370605,18.2000007629395,18.7999992370605,18.7999992370605
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,..,-5000,..,..,..
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1557.81639736067,1740.52035413448,1597.63923821143,1464.27290201215,..
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.73961722413913,7.59485489467834,7.14770878090072,7.36132666350829,7.47860346776063
Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,..,-2046131,..,..,..
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1556.87147662418,1739.46367316857,1596.35713469649,1463.02385979854,..
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.73961722413913,7.59485489467834,7.14770878090072,7.36132666350829,7.47860346776064
Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,..,-2043930,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1557.81639736067,1740.52035413447,1597.63923821143,1464.27290201215,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.73961722413913,7.59485489467834,7.14770878090072,7.36132666350829,7.47860346776064
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,..,-2046131,..,..,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1476.47808657841,1892.89435161374,2513.88466117983,2415.03816212562,..
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13,12.8999996185303,13,13.1000003814697,13.3000001907349
Sudan,SDN,Net migration,SM.POP.NETM,..,-589384,..,..,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8303.31332009764,9272.41345281961,8724.72389713678,5871.4420029876,..
Suriname,SUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.19999980926514,8.10000038146973,7.19999980926514,..,..
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.59999990463257,6.30000019073486,7.30000019073486,8.5,8.89999961853027
Suriname,SUR,Net migration,SM.POP.NETM,..,-5000,..,..,..
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3690.23922847955,3864.76043619193,3047.94675558222,2770.19947507562,..
Swaziland,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Swaziland,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.7000007629395,27.2000007629395,26.2000007629395,26,25.7000007629395
Swaziland,SWZ,Net migration,SM.POP.NETM,..,-6000,..,..,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52076.2559134864,57134.0770682404,50812.1908597713,51844.7612618627,..
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.60000038146973,8,7.40000009536743,7,..
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.60000038146973,8,7.40000009536743,7,7.19999980926514
Sweden,SWE,Net migration,SM.POP.NETM,..,253958,..,..,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,74605.7210207051,83538.2300783858,82016.0213129432,79887.5182392741,..
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.80000019073486,4.5,4.80000019073486,4.90000009536743,..
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.5,4.19999980926514,4.5,4.59999990463257,4.5
Switzerland,CHE,Net migration,SM.POP.NETM,..,397267,..,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.60000038146973,..,..,..,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.39999961853027,14.5,14.6000003814697,14.5,14.1999998092651
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,..,-4157896,..,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,738.347522660006,954.720525255865,918.677154325296,795.843864367519,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.5,10.8999996185303,10.8000001907349,10.8000001907349,10.8000001907349
Tajikistan,TJK,Net migration,SM.POP.NETM,..,-99999,..,..,..
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,701.604550062032,820.156289803745,872.295494924971,877.507612002733,..
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.90000009536743,3.20000004768372,2.09999990463257,2.40000009536743,2.70000004768372
Tanzania,TZA,Net migration,SM.POP.NETM,..,-199999,..,..,..
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5075.30217639529,5859.9156220989,5814.86313441588,5910.62093215914,..
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.600000023841858,0.600000023841858,0.600000023841858,..,..
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1,0.600000023841858,1,0.899999976158142,1
Thailand,THA,Net migration,SM.POP.NETM,..,167314,..,..,..
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,806.062774481769,1027.78450153878,1294.54454030977,1405.3872122875,..
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.29999995231628,..,..,..,..
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3,3.20000004768372,3.29999995231628,3.79999995231628,4.09999990463257
Timor-Leste,TLS,Net migration,SM.POP.NETM,..,-50004,..,..,..
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,487.923891266382,563.689424743521,551.130834550516,578.461693648613,..
Togo,TGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.30000019073486,6.30000019073486,6.19999980926514,6.19999980926514,6.19999980926514
Togo,TGO,Net migration,SM.POP.NETM,..,-9994,..,..,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,3548.0683985325,4500.75036182848,4093.84958521364,3748.64179374888,..
Tonga,TON,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5,5,5.09999990463257,5,4.90000009536743
Tonga,TON,Net migration,SM.POP.NETM,..,-8078,..,..,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,16683.9457843568,19152.0530067631,17321.787616163,16040.5242352793,..
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.90000009536743,5,3.40000009536743,..,..
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.90000009536743,5,3.40000009536743,3.90000009536743,4.40000009536743
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,..,-4999,..,..,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4140.1517698059,4137.548140475,3828.10063289426,3688.64637468078,..
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13,17.6000003814697,15.1999998092651,15.5,..
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13,17.6000003814697,15.1999998092651,14.8999996185303,14.6999998092651
Tunisia,TUN,Net migration,SM.POP.NETM,..,-65963,..,..,..
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10672.0548208629,11720.307701931,10984.7707619208,10862.6003994208,..
Turkey,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.6999998092651,8.19999980926514,10.1999998092651,10.8000001907349,..
Turkey,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.6999998092651,8.10000038146973,10.1999998092651,10.8000001907349,11.3999996185303
Turkey,TUR,Net migration,SM.POP.NETM,..,1627172,..,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4439.20300021757,6675.26295437575,6432.66876792426,6389.33414279619,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4,..,..,..,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.10000038146973,9,8.80000019073486,8.69999980926514,8.60000038146973
Turkmenistan,TKM,Net migration,SM.POP.NETM,..,-50002,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,..,..,..,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3021.88952810147,3718.01871077083,2970.02797384009,3083.61525088619,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Tuvalu,TUV,Net migration,SM.POP.NETM,..,..,..,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,595.206173218534,637.130008854938,674.044971989264,580.383538538412,..
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.6000003814697,3.59999990463257,..,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.09999990463257,1.5,1.89999997615814,2.09999990463257,2.29999995231628
Uganda,UGA,Net migration,SM.POP.NETM,..,-150000,..,..,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2965.14236549771,3855.4212801318,2124.66266591114,2185.72803066435,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.10000038146973,7.5,9.10000038146973,9.39999961853027,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.10000038146973,7.5,9.10000038146973,9.19999980926514,9
Ukraine,UKR,Net migration,SM.POP.NETM,..,-200000,..,..,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,35049.1483168035,42112.2356474253,39101.7468895974,37622.2074564244,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,1.60000002384186,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.09999990463257,4.09999990463257,4,3.79999995231628,3.79999995231628
United Arab Emirates,ARE,Net migration,SM.POP.NETM,..,480000,..,..,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,38893.0184937365,41790.7791407408,44305.5546320834,40367.0378421962,..
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.80000019073486,7.90000009536743,5.30000019073486,4.80000019073486,..
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.80000019073486,7.90000009536743,5.30000019073486,4.80000019073486,4.69999980926514
United Kingdom,GBR,Net migration,SM.POP.NETM,..,990000,..,..,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,48373.8788155779,51450.1222950581,56469.0089691129,57638.1590879883,..
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.60000038146973,8.10000038146973,5.30000019073486,4.90000009536743,..
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.60000038146973,8.10000038146973,5.30000019073486,4.90000009536743,4.90000009536743
United States,USA,Net migration,SM.POP.NETM,..,4500000,..,..,..
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,6406.22691386545,8069.75691445963,8112.01527985737,7993.70539889688,..
Upper middle income,UMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.5628573132495,5.31744826334347,..,..,..
Upper middle income,UMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.85487685212184,5.74451305611427,5.88632497262534,6.22144768072996,6.39349849951052
Upper middle income,UMC,Net migration,SM.POP.NETM,..,1911661,..,..,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,11938.2120047097,15092.0681932945,15524.8424662711,15220.5660250684,..
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.19999980926514,6.40000009536743,7.5,7.80000019073486,..
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.80000019073486,6.40000009536743,7.5,7.80000019073486,8.30000019073486
Uruguay,URY,Net migration,SM.POP.NETM,..,-30000,..,..,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,1377.08214046938,1740.4682979775,2137.57685230278,2110.66775421973,..
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.10000038146973,9,8.80000019073486,8.80000019073486,8.69999980926514
Uzbekistan,UZB,Net migration,SM.POP.NETM,..,-66469,..,..,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2965.80243434839,3158.58688044147,2805.83414035745,2860.56647483229,..
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.40000009536743,5.40000009536743,5.30000019073486,5.40000009536743,5.40000009536743
Vanuatu,VUT,Net migration,SM.POP.NETM,..,604,..,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,13545.2058384559,12755.0000818807,..,..,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.39999961853027,7.40000009536743,6.80000019073486,..,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.39999961853027,7.40000009536743,6.80000019073486,7.19999980926514,7.30000019073486
"Venezuela, RB",VEN,Net migration,SM.POP.NETM,..,-69121,..,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,1310.37027294129,1722.68393092336,2065.16909895862,2170.64805431211,..
Vietnam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.59999990463257,1.79999995231628,2.09999990463257,2.09999990463257,..
Vietnam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.59999990463257,1.79999995231628,2.09999990463257,2.20000004768372,2.20000004768372
Vietnam,VNM,Net migration,SM.POP.NETM,..,-200002,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,40043.1901659314,37849.7287205036,34954.9716832235,..,..
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.90000009536743,9.89999961853027,8.10000038146973,8,7.90000009536743
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,..,-4501,..,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2338.71987682303,2787.16973802917,2865.80510851865,2943.4045337363,..
